Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Central Terminal Area (CTA) - P1,Los Angeles,CA,90045,,310-646-2911,E,,Public,24 hours daily; pay lot,,,,,,20,,,Non-Networked,,GPS,33.944761,-118.399767,2024-08-15,28007,2025-02-12 00:16:32 UTC,LG,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,$2 service fee + $0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2024-07-11,33545,2025-02-12 00:16:32 UTC,P,,,2008-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,4th and G Plaza Public Parking Garage,817 4th St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,6am-2am daily,,,,,,2,,,Non-Networked,,GPS,38.54643,-121.7388,2024-05-09,33555,2025-02-12 00:16:32 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2023-01-10,33556,2025-11-17 18:54:59 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3,7,,,Non-Networked,,GPS,38.544538,-121.749713,2023-01-10,33557,2025-05-07 15:59:42 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Parking fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,University Covenant Church,315 Mace Blvd,,Davis,CA,95618,,530-756-3923,E,,Public,For guests/workers only,,,,,,1,,,Non-Networked,,GPS,38.55755,-121.6947,2024-08-15,33558,2025-02-12 00:16:32 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Wildhorse Golf Club,2323 Rockwell Dr,,Davis,CA,95618,,530-753-4900,E,,Public,24 hours daily; customer use only,,,,,,2,,,Non-Networked,,200-9,38.569412,-121.721373,2023-05-03,33559,2025-12-01 19:40:12 UTC,P,,,1998-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lakewood Center Mall,4500 Silva St,Located near See's Candy,Lakewood,CA,90712,,562-531-6707,E,,Public,5am-10pm daily,,,,,,2,,,Non-Networked,,GPS,33.84788,-118.13889,2025-12-12,33564,2026-02-02 23:16:24 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,,Larkspur,CA,94939,,415-925-5570,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.94495,-122.5096,2025-06-06,33690,2026-02-02 23:16:24 UTC,P,,,2008-12-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Oakland International Airport - Daily Lot,1 Airport Dr,"Enter Daily Parking Lot.  Section L6, behind Parking Management Office.",Oakland,CA,94621,,510-563-3361,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.7136,-122.2087,2025-12-12,33695,2026-02-02 23:16:24 UTC,LG,,,2012-12-20,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Fairfield Transportation Center,2000 Cadenasso Dr,,Fairfield,CA,94533,,707-434-3800,E,,Public,24 hours daily,,,,,,2,,2 Tesla Conductive,Non-Networked,,GPS,38.2482,-122.0678,2024-07-11,35146,2025-02-12 00:16:32 UTC,LG,,,2009-05-01,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Home Depot,1551 Froom Ranch Way,,San Luis Obispo,CA,93405,,805-596-0857,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-9,35.249929,-120.689683,2025-11-13,35560,2026-02-02 23:16:24 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,,San Luis Obispo,CA,93401,,805-545-7556  805-542-9004,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,35.25982,-120.676,2024-07-11,35561,2025-02-12 00:16:32 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Toyota of Santa Monica,801 Santa Monica Blvd,At Lincoln Ct,Santa Monica,CA,90401,,310-394-6744,E,,Public - Call ahead,Dealership business hours; priority for customer use,,,,,,3,,,Non-Networked,,200-9,34.019875,-118.49151,2022-08-10,38379,2024-12-13 14:49:36 UTC,P,,,2010-11-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,1st floor of parking garage,Santa Monica,CA,90401,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,12,2,,Non-Networked,,GPS,34.010528,-118.4898,2023-01-10,38521,2023-02-14 15:54:11 UTC,LG,,,2010-11-15,,,,,CHADEMO J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Super 8 - Ukiah,693 S Orchard Ave,"Highway 101, Gobbi St exit",Ukiah,CA,95482,,707-468-8181,E,,Public - Call ahead,24 hours daily; guest use only,A Cash D M V,,,,,1,,,Non-Networked,,GPS,39.1458,-123.198497,2025-05-12,39314,2026-02-02 23:16:24 UTC,P,,,2011-05-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,$10 per session,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Antioch Nissan,1831 Auto Center Dr,,Antioch,CA,94509,,925-755-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,38.007496,-121.83165,2026-01-13,39870,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Bakersfield,2800 Pacheco Rd,,Bakersfield,CA,93313,,661-835-8600,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,GPS,35.310665,-119.035408,2026-01-13,39871,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Buena Park Nissan,6501 Auto Center Dr,,Buena Park,CA,90621,,714-739-0800,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,GPS,33.865269,-117.99485,2026-01-13,39872,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Carson Nissan,1505 E 223rd St,,Carson,CA,90745,,310-221-5119,E,,Public,Dealership business hours,,,,,,3,1,,Non-Networked,,GPS,33.824843,-118.245632,2026-01-13,39873,2026-02-02 23:16:24 UTC,P,,,2021-06-29,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Chico Nissan,575 Manzanita Ave,,Chico,CA,95926,,530-891-1777,E,,Public,Dealership business hours,,,,,,,1,,IN_CHARGE,https://inchargeus.com,GPS,39.756973,-121.843684,2026-01-13,39876,2026-02-02 23:16:24 UTC,P,,,2021-10-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,$0.50 per kWh,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Puente Hills Nissan,17320 E Gale Ave,,City of Industry,CA,91748,,,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.998192,-117.928146,2026-01-13,39877,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Larry H Miller Nissan,2575 Wardlow Rd,,Corona,CA,92882,,951-735-3360,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.882561,-117.615799,2026-01-13,39881,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Orange Coast Nissan,2850 Harbor Blvd,,Costa Mesa,CA,92626,,714-681-1738,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.675029755,-117.918548584,2026-01-13,39882,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hanlees Nissan,5009 Chiles Rd,,Davis,CA,95618,,530-231-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,38.552643,-121.691847,2026-01-13,39883,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Downey Nissan,7321 Firestone Blvd,,Downey,CA,90241,,562-334-1090,E,,Public - Call ahead,Dealership business hours,,,,,,4,2,,Non-Networked,,GPS,33.947674638,-118.151525773,2026-01-13,39884,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Duarte,1434 Buena Vista St,,Duarte,CA,91010,,626-305-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,34.136548207,-117.975944644,2026-01-13,39885,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Mossy Nissan - El Cajon,1170 W Main St,,El Cajon,CA,92020,,619-588-0500,E,,Public,Dealership business hours,,,,,,3,,,Non-Networked,,GPS,32.796397606,-116.975765453,2026-01-13,39886,2026-02-02 23:16:24 UTC,P,,,2012-06-05,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Ross Nissan El Monte,3428 N Peck Rd,,El Monte,CA,91731,,800-859-8445,E,,Public,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,34.069202,-118.025177,2026-01-13,39887,2026-02-02 23:16:24 UTC,P,,,2012-06-05,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,McCrea Nissan,601 7th St,,Eureka,CA,95501,,888-859-0627,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,40.800605,-124.164421,2026-01-13,39890,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Gardena Nissan,1670 W Redondo Beach Blvd,,Gardena,CA,90247,,310-532-1600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,33.888743547,-118.307108562,2026-01-13,39896,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Universal City Nissan,3550 Cahuenga Blvd W,,Los Angeles,CA,90068,,818-769-8100,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,34.133446,-118.356601,2024-02-12,39907,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Razzari Nissan,1675 Auto Center Dr,,Merced,CA,95340,,209-383-0100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,37.305843,-120.502296,2026-01-13,39908,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Mission Hills,11000 Sepulveda Blvd,,Mission Hills,CA,91345,,818-838-4444,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,34.269809,-118.466606,2024-02-12,39910,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Metro Nissan of Montclair,9440 Autoplex Dr,,Montclair,CA,91763,,909-625-5575,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,34.082222,-117.694903,2026-01-13,39912,2026-02-02 23:16:24 UTC,P,,,2019-11-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Metro Nissan - Redlands,1665 Industrial Park Ave,,Redlands,CA,92374,,909-314-2521,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,GPS,34.065513,-117.21228,2026-01-13,39913,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,North Bay Nissan,1250 Auto Center Dr,,Petaluma,CA,94952,,707-769-7700,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,GPS,38.267258,-122.664894,2026-01-13,39920,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Crown Nissan,300 E Cypress Ave,,Redding,CA,96002,,530-223-2177,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,40.571797752,-122.366772406,2026-01-13,39922,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hanlees Hilltop Nissan,3277 Auto Plaza,,Richmond,CA,94806,,510-222-4900,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,37.98521,-122.32138,2024-02-12,39925,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Raceway Nissan,6030 Sycamore Canyon Blvd,,Riverside,CA,92507,,951-571-9300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.941878,-117.297603,2024-02-12,39926,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Future Nissan of Roseville,600 Automall Dr,,Roseville,CA,95661,,,E,,Public - Call ahead,Dealership business hours; 916-969-5700,,,,,,1,1,,Non-Networked,,GPS,38.752209,-121.256452,2026-01-13,39928,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Premier Nissan,1120 W Capitol Expy,,San Jose,CA,95136,,408-978-1234,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,GPS,37.275144,-121.877656,2024-02-12,39935,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Coast Nissan,12150 Los Osos Valley Rd,,San Luis Obispo,CA,93405,,805-543-4423,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,GPS,35.25062,-120.68455,2024-02-12,39938,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Stevens Creek Nissan,4855 Stevens Creek Blvd,,Santa Clara,CA,95051,,408-983-5900,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,GPS,37.323489,-121.987882,2026-01-13,39939,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Van Nuys,5425 Van Nuys Blvd,,Sherman Oaks,CA,91401,,818-787-8400,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,34.16924,-118.44896,2024-02-12,39945,2025-02-12 00:16:32 UTC,P,,,2014-04-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,First Nissan,2325 1st St,,Simi Valley,CA,93065,,805-526-9700,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,34.27747,-118.779648,2026-01-13,39947,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tracy Nissan,3195 N Naglee Rd,,Tracy,CA,95304,,209-820-6000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,37.759492303,-121.463105737,2026-01-13,39951,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Nissan of Tustin,30 Auto Center Dr,,Tustin,CA,92782,,714-669-8282,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,33.724659,-117.799248,2026-01-13,39952,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Visalia,830 S Ben Maddox Way,,Visalia,CA,93292,,559-734-3333,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,36.322916,-119.276228,2026-01-13,39957,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Marsh Street Parking Structure,871 Marsh St,Located on the lower level,San Luis Obispo,CA,93401,,805-781-7230,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,35.279705,-120.6609,2025-12-12,41526,2026-02-02 23:16:24 UTC,LG,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Malibu Country Mart,3835 Cross Creek Rd,,Malibu,CA,90265,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.035802,-118.686393,2023-08-10,43478,2025-05-22 14:21:52 UTC,P,,,2011-08-20,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CITY OF DUBLIN LIBRARY MIDDLE,200 Civic Plaza,,Dublin,CA,94568,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.702909,-121.91835,2026-03-02,45313,2026-03-02 01:57:48 UTC,,,,2012-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Amador Transit,115 Valley View Way,SR-49 and Valley View Way,Sutter Creek,CA,95685,,209-267-9395,E,,Public,24 hours daily; pay lot,,,,,,1,,,Non-Networked,,GPS,38.379983,-120.807672,2025-05-12,46136,2026-02-02 23:16:24 UTC,LG,,,2010-04-30,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Golden Gate Park - Music Concourse Garage,1 Music Concourse Dr,,San Francisco,CA,94118,,415-750-0741,E,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,9,4,,,Non-Networked,,200-8,37.768766,-122.468341,2025-01-13,46473,2025-02-12 00:16:32 UTC,P,,,2012-04-10,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Cupertino Electric,1132 N 7th St,,San Jose,CA,95112,,408-808-8000,E,,Public,7am-6pm M-F,,,,,,12,,,Non-Networked,,GPS,37.36217972612609,-121.8995386415253,2023-09-14,46482,2025-05-27 16:57:03 UTC,T,,,2019-01-23,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Nissan of Burlingame,101 California Dr,,Burlingame,CA,94010,,650-347-4800,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,37.577801,-122.342262,2026-01-13,46709,2026-02-02 23:16:24 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Dublin Nissan,6450 Dublin Ct,,Dublin,CA,94568,,925-452-8000,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,200-8,37.70271,-121.91118,2024-02-12,46721,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Stone Brewing World Bistro & Gardens,1999 Citracado Pkwy,,Escondido,CA,92029,,760-471-4999,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,33.11587,-117.11955,2024-05-09,46723,2025-02-12 00:16:32 UTC,P,,,2012-02-07,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Momentum Nissan,2545 Auto Mall Pkwy,,Fairfield,CA,94533,,707-402-3200,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,38.24415,-122.0795,2024-02-12,46724,2025-02-12 00:16:32 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Renaissance Indian Wells Resort & Spa,44400 Indian Wells Ln,,Indian Wells,CA,92210,,760-773-4444,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,33.72323,-116.324409,2025-08-12,46729,2026-02-02 23:16:24 UTC,P,,,2012-02-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
